timestamp,hostname,cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,top_cpu_process,top_cpu_pid,top_mem_process,top_mem_pid,ssd_model,ssd_health_status,ssd_percentage_used,ssd_available_spare,ssd_temperature,ssd_data_written_tb,ssd_power_on_hours,ssd_media_errors
2026-08-08 11:34:20,yathiswar,12.9,1700.0,78.8,3408.5,62.5,0.46,0.05,0.0,0.01,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:34:22,yathiswar,11.7,1700.0,78.8,3412.27,62.5,0.03,0.03,0.0,0.02,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:34:24,yathiswar,11.5,1457.0,78.6,3436.34,62.5,0.0,0.03,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:34:26,yathiswar,10.4,1457.0,78.0,3536.82,62.5,3.9,0.14,0.0,0.0,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,32,10.3,389,0
2026-08-08 11:34:28,yathiswar,12.1,1700.0,78.0,3535.39,62.5,0.13,0.4,0.0,0.0,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,32,10.3,389,0
2026-08-08 11:34:30,yathiswar,6.9,1700.0,77.8,3568.45,62.5,0.0,0.06,0.0,0.0,299,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:34:32,yathiswar,11.1,1457.0,77.3,3644.02,62.5,0.11,0.01,0.0,0.01,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:34:34,yathiswar,9.0,1700.0,77.2,3656.86,62.5,0.0,0.01,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:34:36,yathiswar,11.1,1700.0,77.1,3672.71,62.5,0.0,0.0,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:34:38,yathiswar,12.2,1700.0,77.2,3665.93,62.5,0.04,0.01,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:34:40,yathiswar,6.9,1700.0,77.1,3675.42,62.5,0.02,0.13,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,38,10.3,389,0
2026-08-08 11:34:42,yathiswar,9.7,1700.0,77.2,3666.05,62.5,0.0,0.02,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,43,10.3,389,0
2026-08-08 11:34:46,yathiswar,15.4,1700.0,77.8,3562.32,62.5,0.0,0.01,0.01,0.01,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,33,10.3,389,0
2026-08-08 11:34:50,yathiswar,17.5,1700.0,77.9,3545.24,62.5,0.01,0.1,0.02,0.33,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:34:54,yathiswar,9.9,1700.0,77.7,3576.12,62.5,0.0,0.0,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:34:57,yathiswar,10.1,1700.0,77.5,3622.86,62.5,0.0,0.03,0.0,0.01,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,30,10.3,389,0
2026-08-08 11:35:01,yathiswar,9.7,1700.0,77.5,3608.36,62.5,0.0,0.05,0.0,0.0,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:35:05,yathiswar,11.8,1700.0,77.4,3628.24,62.5,0.01,0.04,0.0,0.01,298,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
