cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,label
14.7,1700.0,49.1,8185.12,62.9,1.71,78.73,0.0,0.0,285,1
24.2,1700.0,49.5,8107.97,62.9,7.97,238.17,0.0,0.0,284,1
13.1,1700.0,49.2,8154.95,62.9,0.26,85.17,0.0,0.0,281,1
11.5,1700.0,49.2,8159.38,62.9,0.01,182.18,0.0,0.0,281,1
9.0,1700.0,49.2,8165.05,62.9,0.01,55.22,0.0,0.0,281,1
13.0,1457.0,49.2,8159.08,62.9,0.02,241.54,0.0,0.0,281,1
12.3,1700.0,49.2,8159.53,62.9,0.01,181.2,0.0,0.0,281,1
12.8,1457.0,49.2,8167.32,62.9,0.01,134.77,0.0,0.0,281,1
9.8,1700.0,49.2,8167.35,62.9,0.02,52.52,0.0,0.0,281,1
11.5,1700.0,49.0,8196.87,62.9,0.02,125.58,0.0,0.0,281,1
11.5,1700.0,49.0,8188.45,62.9,0.06,219.86,0.0,0.0,281,1
10.4,1700.0,49.0,8192.91,62.9,0.0,58.18,0.0,0.0,281,1
13.1,1457.0,49.0,8189.56,62.9,0.02,188.17,0.0,0.0,281,1
12.8,1457.0,48.7,8246.83,62.9,0.01,87.54,0.0,0.0,281,1
10.6,1700.0,49.0,8193.3,62.9,0.01,95.05,0.0,0.0,281,1
11.6,1700.0,49.0,8194.67,62.9,0.02,204.75,0.0,0.0,281,1
9.0,1700.0,49.0,8195.16,62.9,0.0,64.25,0.0,0.0,281,1
11.6,1700.0,49.0,8198.15,62.9,0.02,176.23,0.0,0.0,281,1
10.5,1700.0,49.0,8187.59,62.9,0.02,93.63,0.0,0.0,281,1
10.9,1700.0,49.0,8191.12,62.9,0.0,105.4,0.0,0.0,281,1
21.0,1700.0,49.4,8131.31,62.9,4.49,207.59,0.0,0.0,286,1
15.7,1700.0,49.4,8124.25,62.9,3.16,87.21,0.0,0.0,286,1
27.0,1700.0,50.2,8006.35,62.9,6.7,140.7,0.01,0.16,287,1
14.9,1700.0,50.3,7985.25,62.9,1.73,145.12,0.0,0.01,287,1
13.0,1700.0,50.3,7982.84,62.9,0.7,114.52,0.0,0.0,287,1
15.3,1700.0,50.4,7972.27,62.9,0.01,155.85,0.0,0.0,288,1
15.3,1457.0,50.3,7979.13,62.9,0.08,177.13,0.0,0.0,287,1
10.9,1457.0,50.3,7977.5,62.9,0.34,52.15,0.0,0.0,287,1
11.4,1700.0,50.3,7978.57,62.9,0.04,144.76,0.0,0.0,287,1
9.7,1700.0,49.7,8080.23,62.9,0.4,136.31,0.0,0.0,287,1
11.6,1457.0,49.6,8094.17,62.9,0.11,136.4,0.0,0.0,287,1
10.8,1457.0,49.6,8095.03,62.9,0.01,180.56,0.0,0.0,287,1
9.9,1700.0,49.7,8078.39,62.9,0.06,51.07,0.0,0.0,287,1
12.1,1700.0,49.7,8075.44,62.9,0.0,146.63,0.0,0.0,287,1
10.2,1700.0,49.7,8087.52,62.9,0.04,201.35,0.0,0.0,287,1
10.2,1700.0,49.6,8100.96,62.9,0.03,89.34,0.0,0.0,287,1
11.0,1700.0,49.6,8105.62,62.9,0.01,160.07,0.0,0.0,287,1
10.2,1457.0,49.3,8151.68,62.9,0.01,106.74,0.0,0.0,287,1
12.1,1457.0,49.3,8153.07,62.9,0.04,84.34,0.0,0.0,286,1
12.0,1700.0,49.4,8130.62,62.9,0.0,210.91,0.0,0.0,286,1
10.2,1700.0,49.1,8178.97,62.9,0.02,99.81,0.0,0.0,286,1
10.2,1700.0,49.4,8128.21,62.9,0.0,140.4,0.0,0.0,286,1
9.9,1700.0,49.4,8128.32,62.9,0.01,144.96,0.0,0.0,286,1
9.5,1700.0,49.1,8183.91,62.9,0.03,65.97,0.0,0.0,286,1
13.6,1700.0,49.4,8126.13,62.9,0.05,187.22,0.0,0.0,285,1
12.9,1700.0,49.2,8160.01,62.9,0.0,176.01,0.0,0.0,284,1
11.7,1457.0,49.1,8177.33,62.9,0.03,81.52,0.0,0.0,283,1
12.6,1700.0,49.1,8172.04,62.9,0.0,139.0,0.0,0.0,283,1
10.8,1700.0,48.8,8225.47,62.9,0.0,119.17,0.0,0.0,283,1
11.4,1700.0,49.1,8176.94,62.9,0.0,141.19,0.0,0.0,283,1
12.7,1457.0,49.0,8187.71,62.9,0.01,197.54,0.0,0.0,282,1
9.7,1700.0,49.0,8189.29,62.9,0.91,54.18,0.0,0.02,281,1
19.8,1700.0,49.1,8184.77,62.9,0.93,126.1,0.0,0.0,281,1
9.5,1700.0,49.1,8185.44,62.9,0.01,64.64,0.0,0.0,281,1
10.0,1700.0,49.1,8185.86,62.9,0.0,192.62,0.0,0.0,281,1
9.6,1700.0,49.0,8190.93,62.9,0.01,176.43,0.0,0.0,281,1
12.2,1700.0,49.1,8175.29,62.9,0.12,75.16,0.0,0.0,281,1
11.6,1700.0,49.1,8185.07,62.9,0.0,145.64,0.0,0.0,281,1
11.1,1700.0,48.9,8217.49,62.9,0.0,67.01,0.0,0.0,280,1
11.9,1700.0,49.0,8191.49,62.9,0.29,181.89,0.0,0.0,279,1
8.8,1700.0,48.8,8225.73,62.9,0.0,146.56,0.0,0.0,279,1
10.8,1700.0,49.1,8180.17,62.9,0.68,106.9,0.0,0.0,279,1
14.5,1700.0,49.2,8169.44,62.9,2.06,123.34,0.0,0.0,279,1
11.5,1700.0,49.2,8166.73,62.9,0.08,103.72,0.0,0.0,279,1
11.0,1700.0,48.9,8217.51,62.9,0.0,176.35,0.0,0.0,279,1
10.9,1700.0,49.1,8177.29,62.9,0.04,205.37,0.0,0.0,279,1
8.5,1700.0,49.1,8180.61,62.9,0.03,43.75,0.0,0.0,279,1
10.7,1700.0,48.8,8219.82,62.9,0.02,146.05,0.0,0.0,279,1
8.5,1700.0,49.1,8185.11,62.9,0.01,98.38,0.0,0.0,279,1
11.4,1700.0,49.0,8190.29,62.9,0.01,161.79,0.0,0.0,279,1
13.6,1700.0,49.1,8178.32,62.9,0.01,191.16,0.0,0.0,279,1
9.8,1700.0,49.0,8188.7,62.9,0.0,73.27,0.0,0.0,279,1
15.1,1700.0,49.5,8109.86,62.9,0.89,141.75,0.0,0.0,281,1
10.9,1700.0,49.2,8162.86,62.9,0.21,179.23,0.0,0.0,281,1
14.4,1700.0,49.4,8137.88,62.9,0.12,94.1,0.0,0.0,281,1
14.5,1700.0,49.6,8102.54,62.9,0.02,202.54,0.0,0.0,281,1
10.4,1700.0,49.2,8155.53,62.9,0.02,95.94,0.0,0.0,281,1
12.4,1700.0,49.6,8103.52,62.9,0.19,92.32,0.0,0.0,281,1
10.6,1700.0,49.6,8105.74,62.9,0.02,215.75,0.0,0.0,281,1
10.0,1457.0,49.5,8108.0,62.9,0.01,117.39,0.0,0.0,281,1
10.9,1700.0,49.6,8098.96,62.9,0.0,146.44,0.0,0.0,281,1
10.1,1700.0,49.6,8100.05,62.9,0.0,125.28,0.0,0.0,281,1
11.2,1457.0,49.6,8093.33,62.9,0.09,65.87,0.0,0.0,281,1
13.8,1700.0,49.7,8074.22,62.9,8.73,199.58,0.0,0.0,281,1
8.8,1457.0,49.7,8087.98,62.9,0.0,61.77,0.0,0.0,281,1
13.5,1700.0,49.3,8138.33,62.9,0.03,185.35,0.0,0.0,280,1
8.7,1457.0,49.2,8155.46,62.9,0.0,85.12,0.0,0.0,280,1
10.2,1700.0,49.4,8131.73,62.9,0.01,116.32,0.0,0.0,280,1
12.7,1457.0,49.4,8129.57,62.9,0.02,196.42,0.0,0.0,280,1
9.4,1700.0,49.3,8147.3,62.9,0.01,88.7,0.0,0.0,280,1
16.0,1700.0,49.5,8108.24,62.9,0.44,110.81,0.0,0.0,281,1
8.8,1700.0,49.6,8092.31,62.9,0.0,80.23,0.0,0.0,281,1
16.0,1700.0,49.7,8082.4,62.9,0.36,132.05,0.0,0.0,281,1
9.3,1700.0,49.6,8094.04,62.9,0.24,59.44,0.0,0.0,281,1
12.0,1700.0,49.6,8094.55,62.9,0.01,199.31,0.0,0.0,281,1
11.8,1457.0,49.6,8098.62,62.9,0.0,78.89,0.0,0.0,281,1
13.6,1700.0,49.6,8097.88,62.9,0.03,161.52,0.0,0.0,281,1
10.7,1700.0,49.4,8126.16,62.9,0.16,126.04,0.0,0.0,281,1
9.6,1700.0,49.6,8097.7,62.9,0.0,76.21,0.0,0.0,281,1
13.0,1700.0,49.5,8109.54,62.9,0.01,208.61,0.0,0.0,281,1
14.9,1700.0,49.7,8085.71,62.9,0.47,167.59,0.0,0.0,282,1
13.9,1700.0,49.6,8095.32,62.9,0.27,86.76,0.0,0.0,281,1
11.8,1457.0,49.6,8091.07,62.9,0.03,127.02,0.0,0.0,281,1
13.6,1700.0,49.8,8059.29,62.9,0.0,73.13,0.0,0.0,281,1
15.3,1700.0,48.8,8221.89,62.9,0.01,187.01,0.0,0.0,281,1
9.6,1700.0,48.7,8243.06,62.9,0.01,129.42,0.0,0.0,281,1
14.0,1700.0,48.8,8234.12,62.9,0.03,126.17,0.0,0.0,281,1
11.3,1700.0,48.8,8231.03,62.9,0.07,131.33,0.0,0.0,281,1
11.6,1700.0,48.9,8210.73,62.9,0.03,59.11,0.0,0.0,281,1
12.4,1457.0,48.8,8222.38,62.9,0.0,196.87,0.0,0.0,281,1
8.7,1700.0,48.9,8214.45,62.9,0.0,80.42,0.0,0.0,281,1
11.7,1457.0,48.9,8207.89,62.9,0.02,168.75,0.0,0.0,281,1
11.4,1700.0,48.5,8271.34,62.9,0.0,56.61,0.0,0.0,281,1
13.1,1700.0,48.9,8209.02,62.9,0.01,137.25,0.0,0.0,281,1
10.2,1700.0,48.8,8227.14,62.9,0.01,100.49,0.0,0.0,281,1
12.7,1700.0,48.8,8224.88,62.9,0.01,147.93,0.0,0.0,281,1
12.7,1457.0,48.9,8217.6,62.9,0.01,200.22,0.0,0.0,281,1
8.5,1700.0,48.5,8280.19,62.9,0.01,55.07,0.0,0.0,281,1
11.4,1700.0,48.8,8229.23,62.9,0.05,137.5,0.0,0.0,281,1
12.7,1700.0,48.9,8217.88,62.9,0.02,167.96,0.0,0.0,281,1
9.6,1700.0,48.9,8215.03,62.9,0.06,71.57,0.0,0.0,281,1
14.4,1457.0,48.8,8229.09,62.9,0.04,192.64,0.0,0.0,280,1
11.0,1700.0,48.7,8235.67,62.9,0.11,57.62,0.0,0.0,280,1
12.4,1457.0,48.8,8226.26,62.9,0.51,138.56,0.0,0.0,279,1
10.8,1700.0,48.6,8261.87,62.9,0.02,194.79,0.0,0.0,279,1
10.4,1700.0,48.7,8235.21,62.9,0.05,78.11,0.0,0.0,279,1
12.2,1700.0,48.7,8236.38,62.9,0.01,87.35,0.0,0.0,279,1
11.9,1700.0,48.8,8230.36,62.9,0.02,126.12,0.0,0.0,280,1
11.2,1700.0,48.8,8228.36,62.9,4.86,139.38,0.0,0.01,280,1
10.3,1700.0,48.9,8216.57,62.9,2.4,56.96,0.0,0.0,282,1
22.7,1700.0,49.0,8201.64,62.9,35.58,288.62,0.0,0.0,282,1
15.7,1700.0,48.7,8237.39,62.9,6.78,142.85,0.0,0.0,281,1
8.3,1700.0,48.6,8260.89,62.9,0.76,53.16,0.0,0.0,281,1
13.8,1700.0,48.6,8256.2,62.9,1.69,120.75,0.0,0.0,281,1
13.2,1700.0,48.4,8295.72,62.9,13.43,176.27,0.0,0.0,281,1
15.1,1457.0,48.7,8250.4,62.9,18.1,192.93,0.0,0.0,281,1
12.2,1700.0,48.7,8239.28,62.9,11.48,100.05,0.0,0.0,281,1
10.4,1700.0,49.0,8197.87,62.9,36.89,100.31,0.0,0.0,281,1
14.9,1700.0,50.1,8010.67,62.9,58.25,90.8,0.0,0.0,281,1
16.4,1700.0,48.7,8242.82,62.9,83.68,287.18,0.0,0.0,281,1
11.3,1700.0,48.7,8245.64,62.9,0.93,59.7,0.0,0.0,281,1
12.2,1700.0,48.7,8239.93,62.9,0.87,109.82,0.0,0.0,281,1
15.8,1700.0,48.7,8244.24,62.9,11.17,132.43,0.0,0.0,281,1
12.1,1700.0,48.7,8244.47,62.9,0.48,64.29,0.0,0.0,281,1
19.1,1700.0,48.7,8237.23,62.9,0.97,278.25,0.0,0.0,281,1
12.9,1457.0,48.8,8230.4,62.9,0.42,57.04,0.0,0.0,281,1
16.4,1700.0,48.8,8230.19,62.9,0.4,90.19,0.0,0.0,281,1
14.3,1700.0,48.8,8226.41,62.9,0.66,148.33,0.0,0.0,281,1
11.6,1457.0,48.9,8217.01,62.9,0.16,82.25,0.0,0.0,281,1
16.5,1700.0,48.8,8226.26,62.9,0.4,262.09,0.0,0.0,281,1
13.7,1700.0,48.8,8223.08,62.9,0.4,110.91,0.0,0.0,281,1
12.1,1700.0,48.8,8234.48,62.9,0.28,50.99,0.0,0.0,281,1
13.8,1700.0,48.8,8234.25,62.9,1.0,139.21,0.0,0.0,281,1
9.2,1457.0,48.5,8277.57,62.9,0.41,65.9,0.0,0.0,281,1
18.5,1700.0,48.8,8222.45,62.9,0.68,280.29,0.0,0.0,281,1
10.0,1700.0,48.8,8227.78,62.9,1.42,59.29,0.0,0.0,281,1
15.4,1457.0,48.6,8265.6,62.9,1.51,91.46,0.0,0.0,282,1
19.0,1700.0,49.0,8195.8,62.9,4.08,132.43,0.0,0.0,281,1
18.0,1700.0,49.1,8178.67,62.9,4.66,89.36,0.0,0.0,282,1
24.4,1700.0,49.2,8156.02,62.9,11.03,242.3,0.0,0.0,282,1
11.8,1700.0,49.2,8156.23,62.9,1.08,71.9,0.0,0.0,281,1
11.5,1700.0,49.3,8144.89,62.9,0.31,89.57,0.01,0.0,282,1
16.7,1457.0,49.3,8151.45,62.9,0.46,118.56,0.0,0.0,282,1
18.0,1700.0,49.5,8117.21,62.9,1.5,79.54,0.0,0.0,285,1
22.2,1700.0,49.6,8098.43,62.9,2.33,245.22,0.01,0.02,288,1
19.4,1457.0,50.3,7986.44,62.9,38.15,124.91,0.01,0.33,290,1
16.0,1700.0,50.3,7989.54,62.9,11.76,74.24,0.0,0.0,287,1
22.9,1700.0,50.2,8000.54,62.9,4.41,114.98,0.0,0.0,287,1
17.3,1700.0,50.3,7982.57,62.9,4.03,71.7,0.0,0.0,287,1
20.0,1700.0,50.4,7972.07,62.9,1.83,311.65,0.0,0.0,288,1
17.2,1700.0,50.1,8018.68,62.9,0.0,57.3,0.0,0.0,288,1
12.1,1700.0,50.0,8036.11,62.9,0.05,132.26,0.0,0.0,287,1
10.3,1457.0,50.0,8031.18,62.9,0.02,59.46,0.0,0.0,287,1
12.3,1700.0,50.0,8030.45,62.9,0.0,221.57,0.0,0.0,287,1
12.6,1457.0,50.0,8029.66,62.9,0.01,183.14,0.0,0.0,287,1
13.9,1700.0,50.0,8035.63,62.9,0.01,97.59,0.0,0.0,287,1
9.6,1457.0,50.0,8035.01,62.9,0.04,98.2,0.0,0.0,287,1
12.7,1700.0,49.7,8087.32,62.9,0.03,150.92,0.0,0.0,287,1
13.1,1457.0,49.6,8097.16,62.9,0.01,248.99,0.0,0.0,287,1
9.4,1700.0,50.0,8040.25,62.9,0.03,58.18,0.0,0.0,286,1
12.5,1700.0,50.0,8032.5,62.9,0.06,123.68,0.0,0.0,286,1
10.6,1700.0,49.9,8044.03,62.9,1.25,52.28,0.0,0.0,286,1
14.3,1457.0,49.6,8095.73,62.9,0.02,275.04,0.0,0.0,285,1
11.7,1457.0,49.8,8067.48,62.9,0.1,160.03,0.0,0.0,285,1
9.8,1700.0,50.0,8039.91,62.9,0.02,127.18,0.0,0.0,285,1
9.8,1700.0,49.8,8058.74,62.9,0.01,51.22,0.0,0.0,285,1
13.4,1700.0,49.8,8058.87,62.9,0.01,251.33,0.0,0.0,285,1
13.6,1700.0,49.5,8114.59,62.9,0.01,188.43,0.0,0.0,285,1
10.5,1700.0,49.9,8049.78,62.9,0.03,79.47,0.0,0.0,285,1
10.4,1700.0,49.9,8049.37,62.9,0.05,73.24,0.0,0.0,285,1
9.3,1700.0,49.8,8061.87,62.9,0.0,59.91,0.0,0.0,285,1
14.1,1457.0,49.9,8055.0,62.9,0.06,303.74,0.0,0.0,285,1
10.4,1700.0,49.8,8069.12,62.9,0.04,95.37,0.0,0.0,285,1
10.8,1700.0,49.9,8052.52,62.9,0.02,120.81,0.0,0.0,285,1
9.8,1700.0,49.8,8066.45,62.9,0.03,44.35,0.0,0.0,285,1
12.3,1700.0,49.5,8111.37,62.9,0.01,279.49,0.0,0.0,285,1
12.9,1700.0,49.8,8070.71,62.9,0.03,163.59,0.0,0.0,285,1
10.7,1700.0,49.9,8055.93,62.9,0.01,125.19,0.0,0.0,285,1
10.9,1700.0,49.9,8057.4,62.9,0.04,51.42,0.0,0.0,285,1
10.9,1700.0,49.7,8081.21,62.9,0.01,57.39,0.0,0.0,285,1
13.7,1457.0,49.8,8066.04,62.9,0.08,247.26,0.0,0.0,284,1
11.5,1700.0,49.8,8067.9,62.9,0.01,154.63,0.0,0.0,284,1
9.8,1700.0,49.8,8066.94,62.9,0.01,118.58,0.0,0.0,284,1
10.6,1700.0,49.8,8059.93,62.9,0.0,65.82,0.0,0.0,284,1
10.7,1700.0,49.8,8071.2,62.9,0.01,102.81,0.0,0.0,284,1
14.0,1700.0,49.5,8110.55,62.9,0.03,233.19,0.0,0.0,284,1
10.4,1700.0,49.7,8078.48,62.9,0.0,91.95,0.0,0.0,283,1
11.5,1700.0,49.8,8073.66,62.9,0.01,114.23,0.0,0.0,283,1
10.2,1700.0,49.7,8073.92,62.9,0.0,113.87,0.0,0.0,283,1
11.2,1700.0,49.7,8073.89,62.9,0.0,216.15,0.0,0.0,283,1
14.9,1700.0,49.8,8064.78,62.9,0.02,144.95,0.0,0.0,283,1
11.9,1700.0,49.6,8093.98,62.9,0.05,103.65,0.0,0.0,283,1
9.8,1700.0,49.8,8068.25,62.9,0.01,64.77,0.0,0.0,283,1
10.5,1700.0,49.7,8084.62,62.9,0.0,118.34,0.0,0.0,282,1
11.3,1700.0,49.8,8069.38,62.9,0.15,217.9,0.0,0.0,282,1
10.0,1700.0,49.7,8078.3,62.9,0.01,142.71,0.0,0.0,282,1
11.1,1700.0,49.8,8058.21,62.9,0.01,121.99,0.0,0.0,282,1
10.7,1700.0,49.5,8111.95,62.9,0.62,58.61,0.0,0.0,280,1
14.2,1700.0,49.5,8106.72,62.9,0.05,141.32,0.0,0.0,280,1
16.3,1700.0,49.5,8119.5,62.9,0.1,268.93,0.0,0.0,280,1
8.5,1700.0,49.6,8100.57,62.9,0.01,66.93,0.0,0.0,280,1
9.6,1700.0,49.5,8110.01,62.9,0.08,87.91,0.0,0.0,280,1
11.2,1700.0,49.6,8104.15,62.9,0.03,70.36,0.0,0.0,280,1
12.5,1457.0,49.4,8122.51,62.9,2.04,186.5,0.0,0.0,280,1
12.1,1700.0,49.4,8123.81,62.9,0.08,255.12,0.0,0.0,280,1
9.7,1700.0,49.4,8126.29,62.9,0.0,86.35,0.0,0.0,280,1
8.7,1700.0,49.4,8127.06,62.9,0.01,79.1,0.0,0.0,280,1
8.7,1700.0,49.5,8113.57,62.9,0.01,115.04,0.0,0.0,280,1
10.8,1700.0,49.5,8111.94,62.9,0.02,181.36,0.0,0.0,280,1
14.4,1700.0,49.5,8117.62,62.9,1.12,198.13,0.0,0.0,281,1
10.3,1457.0,49.5,8117.06,62.9,0.01,132.02,0.0,0.0,281,1
10.5,1700.0,49.5,8117.43,62.9,0.08,61.69,0.0,0.0,281,1
11.2,1700.0,49.5,8120.2,62.9,0.02,170.69,0.0,0.0,281,1
12.3,1700.0,49.5,8111.34,62.9,0.02,268.6,0.0,0.0,281,1
10.0,1700.0,49.5,8113.45,62.9,0.02,62.09,0.0,0.0,281,1
10.6,1700.0,49.4,8124.91,62.9,0.01,113.3,0.0,0.0,281,1
13.8,1700.0,49.5,8115.52,62.9,0.01,111.46,0.0,0.0,281,1
14.6,1700.0,49.4,8126.49,62.9,0.1,302.28,0.0,0.0,280,1
8.3,1700.0,49.5,8120.9,62.9,0.01,95.38,0.0,0.0,280,1
10.7,1700.0,49.5,8115.07,62.9,0.03,130.39,0.0,0.0,279,1
9.3,1700.0,49.4,8125.0,62.9,0.01,141.84,0.0,0.0,279,1
14.4,1700.0,49.1,8184.72,62.9,0.03,320.37,0.0,0.0,279,1
11.5,1457.0,49.5,8112.18,62.9,0.0,65.97,0.0,0.0,279,1
13.2,1700.0,49.4,8122.58,62.9,0.04,125.04,0.0,0.0,279,1
11.8,1457.0,49.5,8108.32,62.9,0.02,121.67,0.0,0.0,279,1
15.4,1457.0,49.5,8114.44,62.9,0.03,311.41,0.0,0.0,279,1
10.5,1700.0,49.3,8140.74,62.9,0.0,74.35,0.0,0.0,279,1
11.8,1700.0,49.5,8119.52,62.9,0.01,117.01,0.0,0.0,279,1
9.8,1457.0,49.5,8117.53,62.9,0.0,89.21,0.0,0.0,279,1
12.7,1700.0,49.2,8154.59,62.9,0.02,267.39,0.0,0.0,279,1
10.5,1700.0,49.5,8117.84,62.9,0.01,155.83,0.0,0.0,279,1
8.8,1700.0,49.4,8124.57,62.9,0.01,95.48,0.0,0.0,279,1
9.8,1700.0,49.5,8119.11,62.9,0.01,74.54,0.0,0.0,279,1
9.9,1700.0,49.4,8131.48,62.9,0.0,156.72,0.0,0.0,279,1
15.6,1700.0,49.5,8121.62,62.9,0.02,294.69,0.0,0.0,279,1
10.2,1700.0,49.4,8133.23,62.9,0.09,79.84,0.0,0.0,279,1
11.2,1700.0,49.5,8119.04,62.9,0.01,108.18,0.0,0.0,279,1
10.5,1700.0,49.4,8123.13,62.9,0.03,111.7,0.0,0.0,279,1
10.2,1700.0,49.4,8128.25,62.9,0.01,172.43,0.0,0.0,279,1
12.2,1457.0,49.4,8126.32,62.9,0.04,193.62,0.0,0.0,279,1
10.7,1700.0,49.5,8118.59,62.9,0.01,115.71,0.0,0.0,279,1
10.6,1700.0,49.2,8161.29,62.9,0.01,69.8,0.0,0.0,279,1
10.1,1700.0,49.4,8129.72,62.9,0.01,151.67,0.0,0.0,279,1
13.6,1700.0,49.5,8116.26,62.9,0.01,293.63,0.0,0.0,279,1
9.9,1700.0,49.3,8148.86,62.9,0.0,70.69,0.0,0.0,279,1
9.8,1700.0,49.4,8126.32,62.9,0.03,115.65,0.0,0.0,279,1
12.0,1457.0,49.4,8128.9,62.9,0.02,112.34,0.0,0.0,279,1
9.1,1700.0,49.1,8171.71,62.9,0.0,69.57,0.0,0.0,279,1
14.8,1700.0,49.4,8128.04,62.9,0.03,253.4,0.0,0.0,279,1
9.7,1700.0,49.5,8118.54,62.9,0.01,88.18,0.0,0.0,279,1
10.5,1700.0,49.4,8125.94,62.9,0.01,94.1,0.0,0.0,279,1
14.1,1700.0,49.4,8127.45,62.9,1.54,119.25,0.0,0.0,279,1
12.3,1457.0,49.4,8125.14,62.9,0.01,240.02,0.0,0.0,279,1
10.6,1700.0,49.4,8131.18,62.9,0.01,134.92,0.0,0.0,279,1
12.9,1700.0,49.4,8135.57,62.9,0.02,137.69,0.0,0.0,279,1
10.8,1700.0,49.3,8139.84,62.9,0.01,122.21,0.0,0.0,279,1
8.7,1700.0,49.4,8136.23,62.9,0.0,92.32,0.0,0.0,279,1
13.0,1700.0,49.4,8128.84,62.9,0.02,273.87,0.0,0.0,279,1
8.9,1700.0,49.4,8136.02,62.9,0.0,87.83,0.0,0.0,279,1
10.0,1700.0,49.3,8140.47,62.9,0.01,102.06,0.0,0.0,279,1
11.3,1700.0,49.4,8123.56,62.9,0.0,117.83,0.0,0.01,279,1
19.7,1700.0,49.5,8117.08,62.9,0.88,161.9,0.0,0.01,280,1
13.5,1457.0,49.5,8116.95,62.9,0.02,263.72,0.0,0.0,280,1
9.8,1700.0,49.6,8103.05,62.9,0.01,91.4,0.0,0.0,280,1
8.8,1700.0,49.4,8124.81,62.9,0.0,115.76,0.0,0.0,279,1
9.8,1700.0,49.5,8121.57,62.9,0.04,49.06,0.0,0.0,279,1
14.5,1700.0,49.5,8120.34,62.9,0.04,276.37,0.0,0.0,279,1
12.0,1700.0,49.5,8121.95,62.9,0.01,182.99,0.0,0.0,279,1
8.9,1700.0,49.5,8121.95,62.9,0.01,121.25,0.0,0.0,279,1
9.5,1457.0,49.5,8120.88,62.9,0.0,55.96,0.0,0.0,279,1
11.2,1457.0,49.5,8119.36,62.9,0.02,204.06,0.0,0.0,279,1
12.3,1700.0,49.4,8126.59,62.9,0.02,209.72,0.0,0.0,279,1
11.7,1700.0,48.5,8276.37,62.9,0.82,82.98,0.0,0.0,274,1
21.6,1700.0,48.4,8285.04,62.9,4.43,107.23,0.0,0.0,279,1
14.8,1700.0,48.8,8233.34,62.9,1.08,49.63,0.0,0.0,280,1
54.6,1700.0,50.5,7951.2,62.9,18.88,215.27,0.03,0.1,290,1
28.7,1700.0,50.8,7903.71,62.9,3.75,121.09,0.02,0.09,290,1
16.6,1700.0,50.8,7913.07,62.9,0.52,92.95,0.01,0.05,289,1
13.0,1700.0,50.6,7935.65,62.9,0.07,62.63,0.0,0.0,289,1
29.8,1700.0,50.6,7936.18,62.9,3.31,170.25,0.0,0.0,289,1
16.2,1700.0,50.7,7928.84,62.8,0.36,316.43,0.0,0.0,287,1
14.4,1457.0,50.2,8004.34,62.8,1.23,334.62,0.0,0.0,286,1
13.6,1700.0,50.2,8006.04,62.8,0.03,279.02,0.0,0.0,286,1
14.3,1700.0,49.8,8062.64,62.7,0.46,328.33,0.0,0.0,286,1
13.5,1700.0,50.2,8005.66,62.8,0.02,287.97,0.0,0.0,286,1
14.9,1700.0,50.2,8007.3,62.8,0.03,308.96,0.0,0.0,286,1
13.2,1700.0,49.8,8062.23,62.7,0.07,308.38,0.0,0.0,286,1
16.6,1700.0,50.0,8035.66,62.8,0.16,315.45,0.01,0.02,283,1
15.2,1700.0,49.9,8044.97,62.8,0.05,268.8,0.0,0.0,283,1
13.5,1700.0,49.9,8049.61,62.8,0.1,323.15,0.0,0.0,283,1
17.4,1457.0,49.9,8046.41,62.8,0.03,250.31,0.0,0.0,283,1
13.3,1700.0,49.9,8051.97,62.8,0.07,253.87,0.0,0.0,283,1
13.2,1700.0,49.7,8081.13,62.7,0.02,335.62,0.0,0.0,283,1
9.1,1457.0,49.9,8041.81,62.8,0.01,75.64,0.0,0.0,283,1
13.0,1700.0,49.9,8048.02,62.8,0.04,311.53,0.0,0.0,283,1
12.7,1700.0,49.6,8104.3,62.7,0.01,285.58,0.0,0.0,283,1
10.2,1700.0,49.9,8049.92,62.8,0.01,123.48,0.0,0.0,283,1
18.7,1700.0,50.1,8024.4,62.8,0.31,300.79,0.0,0.0,286,1
14.3,1700.0,50.2,7994.32,62.8,5.81,194.86,0.0,0.0,287,1
11.7,1700.0,50.2,8002.09,62.8,0.24,78.77,0.01,0.0,287,1
14.3,1700.0,50.2,8003.5,62.8,0.02,322.07,0.0,0.0,287,1
13.2,1457.0,50.4,7976.0,62.8,0.02,205.47,0.0,0.0,287,1
12.0,1700.0,50.3,7981.71,62.8,0.01,56.2,0.0,0.0,287,1
11.7,1700.0,50.3,7989.41,62.8,0.04,106.86,0.0,0.0,287,1
11.7,1457.0,50.2,7994.26,62.8,0.12,173.29,0.0,0.0,287,1
13.5,1700.0,50.3,7992.43,62.8,0.01,202.14,0.0,0.0,287,1
9.9,1700.0,50.3,7992.59,62.8,0.0,101.35,0.0,0.0,287,1
9.1,1700.0,50.1,8021.5,62.7,0.05,86.3,0.0,0.0,287,1
13.3,1457.0,50.2,7994.54,62.8,0.01,220.44,0.0,0.0,287,1
10.8,1700.0,50.2,8009.54,62.7,0.01,166.39,0.0,0.0,287,1
12.8,1700.0,50.2,8003.0,62.8,0.01,144.18,0.0,0.0,287,1
