timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-14T23:25:56.840266,8.9,1700.0,20.05,63.4,5879.22,10188.16,16067.38,4.5,62.3,0.0,0.35,0.0,0.0,275,Moderate,0,50557.0,0.8,99,1786730156.840266
2026-08-14T23:25:57.355982,2.8,1700.0,2.58,63.3,5894.06,10173.32,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50557.0,0.9,100,1786730157.355982
2026-08-14T23:25:57.846406,6.2,1700.0,2.38,63.4,5888.14,10179.24,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50558.0,0.9,101,1786730157.846406
2026-08-14T23:25:58.358996,2.5,1700.0,2.78,63.4,5882.42,10184.96,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50558.0,0.9,102,1786730158.358996
2026-08-14T23:25:58.855870,2.6,1700.0,4.17,63.4,5885.18,10182.2,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50559.0,0.9,103,1786730158.85587
2026-08-14T23:25:59.357603,6.1,1457.0,6.25,63.4,5885.4,10181.98,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50559.0,0.9,104,1786730159.357603
2026-08-14T23:25:59.874303,1.3,1700.0,5.96,63.4,5880.89,10186.5,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50560.0,0.9,105,1786730159.874303
2026-08-14T23:26:00.373527,12.0,1700.0,4.45,63.4,5888.04,10179.34,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50560.0,0.9,106,1786730160.373527
2026-08-14T23:26:00.872257,1.2,1457.0,10.56,63.4,5876.38,10191.01,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50561.0,0.9,107,1786730160.872257
2026-08-14T23:26:01.373739,1.3,1700.0,5.24,63.4,5878.92,10188.46,16067.38,4.5,62.3,0.0,0.59,0.0,0.0,275,Moderate,0,50561.0,0.9,108,1786730161.373739
2026-08-14T23:26:01.908879,27.8,1700.0,23.38,63.4,5880.93,10186.45,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50562.0,0.9,109,1786730161.908879
2026-08-14T23:26:02.407690,1.4,1457.0,4.77,63.3,5890.08,10177.3,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50562.0,0.9,110,1786730162.40769
2026-08-14T23:26:02.896882,3.5,1457.0,2.58,63.4,5884.72,10182.66,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50563.0,0.9,111,1786730162.896882
2026-08-14T23:26:03.400962,4.9,1700.0,4.47,63.4,5882.04,10185.35,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,275,Moderate,0,50563.0,1.0,112,1786730163.400962
2026-08-14T23:26:03.911553,2.9,1457.0,5.96,63.4,5877.93,10189.46,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50564.0,1.0,113,1786730163.911553
2026-08-14T23:26:04.411909,5.4,1700.0,3.77,63.4,5884.49,10182.89,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50564.0,1.0,114,1786730164.411909
2026-08-14T23:26:04.944686,12.6,1700.0,4.77,63.4,5885.19,10182.2,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50565.0,1.0,115,1786730164.944686
2026-08-14T23:26:05.428452,2.8,1700.0,7.09,63.3,5898.95,10168.43,16067.38,4.5,62.3,0.0,3.52,0.0,0.0,274,Moderate,0,50565.0,1.0,116,1786730165.428452
