timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-15T09:54:17.011195,64.3,2396.0,92.85,52.3,5806.38,6360.91,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,205,Moderate,0,145159.0,1.0,113,1786767857.011195
2026-08-15T09:54:17.482162,66.7,1497.0,35.7,52.3,5801.35,6365.95,12167.29,1.5,18.0,3.48,13.71,0.0,0.0,208,Moderate,0,145160.0,1.0,114,1786767857.482162
2026-08-15T09:54:18.018840,37.0,1497.0,17.43,52.3,5799.99,6367.3,12167.29,1.5,18.0,0.08,0.62,0.0,0.0,207,Moderate,0,145160.0,1.0,115,1786767858.01884
2026-08-15T09:54:18.494164,37.0,1497.0,11.93,52.4,5791.74,6375.55,12167.29,1.5,18.0,0.0,1.25,0.0,0.0,207,Moderate,0,145161.0,1.0,116,1786767858.494164
2026-08-15T09:54:19.008623,12.5,1497.0,14.3,52.4,5788.36,6378.93,12167.29,1.5,18.0,0.0,0.43,0.0,0.0,207,Moderate,0,145161.0,1.0,117,1786767859.008623
2026-08-15T09:54:19.502973,25.0,2396.0,3.58,52.3,5799.7,6367.59,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,207,Moderate,0,145162.0,1.0,118,1786767859.502973
2026-08-15T09:54:20.027063,4.0,1497.0,0.0,52.4,5795.82,6371.48,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,207,Moderate,0,145162.0,1.0,119,1786767860.027063
2026-08-15T09:54:20.507866,0.0,2396.0,0.0,52.4,5797.23,6370.07,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,207,Moderate,0,145163.0,1.1,120,1786767860.507866
2026-08-15T09:54:21.089645,0.0,1497.0,10.72,52.4,5797.41,6369.88,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,207,Moderate,0,145163.0,1.1,121,1786767861.089645
2026-08-15T09:54:21.553075,4.2,1497.0,3.58,52.3,5809.87,6357.43,12167.29,1.5,18.0,0.0,0.39,0.0,0.0,207,Moderate,0,145164.0,1.1,122,1786767861.553075
2026-08-15T09:54:22.063386,0.0,1497.0,0.0,52.4,5797.43,6369.86,12167.29,1.5,18.0,0.0,0.04,0.0,0.0,207,Moderate,0,145164.0,1.1,123,1786767862.063386
2026-08-15T09:54:22.578358,16.7,1497.0,25.02,52.3,5804.33,6362.96,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,207,Moderate,0,145165.0,1.1,124,1786767862.578358
2026-08-15T09:54:23.058596,23.1,1497.0,10.73,52.4,5797.46,6369.83,12167.29,1.5,18.0,0.0,0.04,0.0,0.0,207,Moderate,0,145165.0,1.1,125,1786767863.058596
2026-08-15T09:54:23.580066,11.5,1497.0,9.38,52.3,5800.56,6366.73,12167.29,1.5,18.0,0.31,0.0,0.0,0.0,207,Moderate,0,145166.0,1.1,126,1786767863.580066
2026-08-15T09:54:24.092593,14.3,1497.0,0.0,52.4,5797.61,6369.68,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,207,Moderate,0,145166.0,1.1,127,1786767864.092593
